symbol, Debt/Equity,Dividends $,Dividends %,EPS,Long-Term Debt,Market Capitalization,Net Income Mil,Operating Income Mil,R&D,ROE %,Revenue Mil,Share Outstanding,Shares Mil,Short-Term Debt,Total Debt,Total Liabilities,currency,cust. regression origin,cust. regression slope,key_data,latest_price,price_data
LNF.to, 0.29, 0.48, 0.0273972602739726, 1.44, 13.97, 1454.1599999999999, 108.0, 153.0, 0.0, 14.64, 2235.0, 83.0, 83.0, 0.0, 13.97, 51.18, CAD, 18.310950741178015, -0.00882480650662469, None, 17.52, None
LNR.to, 0.73, 0.48, 0.00791817881887166, 9.02, 31.7, 4000.9199999999996, 596.0, 787.0, 0.0, 18.55, 7176.0, 66.0, 66.0, 0.28, 31.98, 56.39, CAD, 53.33858994708996, 0.1568068783068783, None, 60.62, None
LUC.to, 0.0, 0.07, 0.031111111111111114, 0.12, 0.0, 875.25, 47.0, 75.0, 0.0, 19.21, 205.0, 389.0, 389.0, 0.0, 0.0, 30.63, USD, 2.163777734050462, -0.0005458043639861827, None, 2.25, None
LUG.to, 0.58, 0.0, 0.0, -0.33, 35.09, 694.08, -41.0, -24.0, 0.0, -9.5, 0.0, 144.0, 144.0, 0.0, 35.09, 39.16, USD, 4.774246425291879, 0.0027138265774629415, None, 4.82, None
LUN.to, 0.12, 0.09, 0.014106583072100312, 0.59, 7.63, 4670.16, 425.0, 687.0, 0.0, 12.02, 2073.0, 732.0, 732.0, 0.06, 7.6899999999999995, 35.97, USD, 6.5520345883073166, 0.01755664873846692, None, 6.38, None
LVN.to, 0.0, 0.0, 0.0, -0.05, 0.0, 20.91, -6.0, -3.0, 0.0, -9.76, 0.0, 123.0, 123.0, 0.0, 0.0, 0.68, CAD, 0.1603576675849403, 0.0010020333202151387, None, 0.17, None
LXR.to, 0.0, 0.0, 0.0, 5.2, 0.0, 4.2, 12.0, -13.0, 0.0, 60.16, 44.0, 14.0, 14.0, 29.8, 29.8, 47.13, CAD, -0.5673011828239101, 0.02944154750972932, None, 0.3, None
LYD.to, 0.87, 0.0, 0.0, -0.01, 30.41, 153.72, -10.0, -8.0, 0.0, -5.84, 1.0, 732.0, 732.0, 8.18, 38.59, 64.9, USD, 0.1981941274214002, 0.0021064104245922415, None, 0.21, None
MAG.to, 0.0, 0.0, 0.0, -0.09, 0.0, 820.68, -7.0, -8.0, 0.0, -3.78, 0.0, 84.0, 84.0, 0.0, 0.0, 0.86, USD, 11.406468866150684, 0.025284118238663698, None, 9.77, None
MAL.to, 0.05, 0.32, 0.01807909604519774, 1.59, 3.42, 1026.6, 93.0, 111.0, 0.0, 13.26, 955.0, 58.0, 58.0, 4.12, 7.54, 25.81, CAD, 15.408169727578823, 0.03311900389173117, None, 17.7, None
MAR.to, 0.0, 0.0, 0.0, -0.03, 0.0, 9.540000000000001, -0.0, -1.0, 0.0, -2.89, 0.0, 18.0, 18.0, 0.0, 0.0, 61.99, CAD, 0.5634154750972934, -0.0011906292360837816, None, 0.53, None
MAV.to, 3.18, 0.0, 0.0, 0.0, 51.04, 546.0, -3.0, 12.0, 0.0, -5.4, 61.0, 40.0, 40.0, 2.52, 53.56, 83.95, USD, 13.280800581573269, 0.003009991691809856, None, 13.65, None
MAW.to, 0.0, 0.0, 0.0, -0.02, 0.0, 39.27, -2.0, -2.0, 0.0, -8.55, 0.0, 119.0, 119.0, 0.0, 0.0, 2.62, CAD, 0.18603837072018886, 0.0023004722550177097, None, 0.33, None
MAX.to, 0.65, 0.0, 0.0, -0.03, 19.95, 141.96, -6.0, -21.0, 0.0, -14.73, 0.0, 182.0, 182.0, 0.0, 19.95, 69.5, USD, 0.9171129695220597, 0.00074430451703179, None, 0.78, None
MAXR.to, 1.45, 1.16, 0.025595763459841128, 2.01, 46.01, 2356.64, 89.0, 186.0, 0.0, 5.97, 2019.0, 52.0, 52.0, 0.18, 46.19, 68.13, USD, 53.91681855350036, 0.06866891862346414, None, 45.32, None
MBA.to, 1.19, 0.0, 0.0, 0.14, 25.21, 62.400000000000006, 11.0, 8.0, 0.0, 28.98, 70.0, 78.0, 78.0, 30.78, 55.99, 78.6, CAD, 0.8011305697669325, -0.000577375486466396, None, 0.8, None
MBK-UN.to, 0.0, 0.5, 0.03759398496240601, 1.14, 0.0, 66.5, 8.0, 3.0, 0.0, 9.92, 5.0, 5.0, 5.0, 15.83, 15.83, 18.15, CAD, 13.45946042677861, -0.0008973938519393053, None, 13.3, None
MBN.to, 0.0, 0.0, 0.0, 0.1, 0.0, 28.6, 0.0, 0.0, 0.0, 1.26, 1.0, 4.0, 4.0, 0.0, 0.0, 0.26, CAD, 6.646975381520842, -0.00544658708295072, None, 7.15, None
MBX.to, 0.25, 0.0, 0.0, -0.02, 15.72, 20.88, -1.0, -0.0, 9.4, -8.42, 12.0, 87.0, 87.0, 5.89, 21.61, 34.42, CAD, 0.2559844112116837, 0.00031756963575145394, None, 0.24, None
MCB.to, 0.11, 0.0, 0.0, -0.53, 7.46, 36.45, -15.0, -11.0, 6.48, -32.31, 42.0, 27.0, 27.0, 2.44, 9.9, 29.06, CAD, 1.36386853382308, -4.812191175827505e-05, None, 1.35, None
MDF.to, 0.2, 0.4, 0.03996003996003996, 0.48, 13.04, 150.15, 7.0, 14.0, 28.41, 5.4, 82.0, 15.0, 15.0, 0.0, 13.04, 35.44, CAD, 10.230905811360362, 0.005385019021382657, None, 10.01, None
MDI.to, 0.05, 0.0, 0.0, -0.22, 3.64, 388.8, -18.0, -18.0, 0.0, -4.8, 357.0, 80.0, 80.0, 0.33, 3.97, 20.49, CAD, 5.660884057020418, 0.00983941143032052, None, 4.86, None
MDNA.to, 0.0, 0.0, 0.0, -0.25, 0.0, 29.75, -6.0, -6.0, 0.0, -191.77, 0.0, 25.0, 25.0, 0.0, 0.0, 54.9, CAD, 1.0931206436660976, 0.0074615418251781866, None, 1.19, None
MDS-UN.to, 0.0, 0.17, 0.014096185737976783, 2.32, 0.0, 48.24, 9.0, 9.0, 0.0, 14.9, 11.0, 4.0, 4.0, 0.0, 0.0, 2.98, CAD, 12.306090646727004, -0.01116660107569199, None, 12.06, None
ME.to, 0.0, 0.0, 0.0, -0.03, 0.0, 26.3, -7.0, -7.0, 0.0, -101.72, 0.0, 263.0, 263.0, 0.0, 0.0, 2.43, CAD, 0.11223271677817144, 0.00029463465827102205, None, 0.1, None
MEG.to, 0.91, 0.0, 0.0, 0.07, 42.31, 2058.0, 22.0, 280.0, 0.22, 0.56, 2732.0, 294.0, 294.0, 0.0, 42.31, 53.72, CAD, 9.829247584065762, -0.029909659364204828, None, 7.0, None
MEQ.to, 1.26, 0.0, 0.0, 15.44, 49.13, 465.0, 146.0, 53.0, 0.0, 22.74, 111.0, 10.0, 10.0, 2.84, 51.97, 60.88, CAD, 46.77230335825795, -0.056886986750623085, None, 46.5, None
MFC.to, 0.33, 0.85, 0.036812472932005194, 0.99, 1.8, 45926.01, 2023.0, 0.0, 0.0, 4.91, 50595.0, 1989.0, 1989.0, 0.0, 1.8, 94.11, CAD, 23.909075342166236, 0.002833617560890287, None, 23.09, None
MFI.to, 0.03, 0.48, 0.015233259282767374, 1.22, 2.08, 4096.3, 159.0, 233.0, 0.0, 7.78, 3512.0, 130.0, 130.0, 0.03, 2.11, 24.7, CAD, 31.784367396912863, -0.005278717915081544, None, 31.51, None
MG.to, 0.28, 1.21, 0.017141238135713274, 6.55, 12.04, 25482.99, 2367.0, 2911.0, 0.0, 21.63, 41978.0, 361.0, 361.0, 4.8, 16.84, 56.9, USD, 76.41363415540685, -0.0038611001792820407, None, 70.59, None
MGA.to, 0.0, 0.0, 0.0, -0.02, 0.0, 35.519999999999996, -4.0, -3.0, 0.0, -5.5, 0.0, 296.0, 296.0, 0.0, 0.0, 0.69, CAD, 0.1301516463334647, 0.00023048668503213967, None, 0.12, None
MIC.to, 0.11, 1.85, 0.042064574806730336, 5.66, 6.28, 4002.18, 515.0, 0.0, 0.0, 13.1, 939.0, 91.0, 91.0, 0.0, 6.28, 41.72, CAD, 44.88815247715248, -0.040224627224627205, None, 43.98, None
MIN.to, 0.0, 0.0, 0.0, -0.07, 0.0, 160.82, -12.0, -12.0, 0.0, -54.83, 0.0, 187.0, 187.0, 0.0, 0.0, 24.68, USD, 0.9466188508461237, 0.0035676898858717026, None, 0.86, None
MKP.to, 0.0, 1.43, 0.07432432432432433, 1.81, 0.0, 442.52, 42.0, 42.0, 0.0, 14.29, 108.0, 23.0, 23.0, 0.0, 0.0, 86.12, CAD, 18.68568675936857, -0.006925116970571518, None, 19.24, None
MMP-UN.to, 0.0, 0.0, 0.0, -0.07, 0.0, 28.12, -1.0, -1.0, 0.0, -3.54, -0.0, 19.0, 19.0, 0.0, 0.0, 1.82, CAD, 1.6351700336700332, 0.002018999518999519, None, 1.48, None
MND.to, 0.01, 0.0, 0.0, -0.12, 0.73, 67.64999999999999, -55.0, -9.0, 0.0, -33.62, 141.0, 451.0, 451.0, 16.74, 17.47, 47.91, USD, 0.1602357339630065, 0.0005741833923652107, None, 0.15, None
MNR.to, 0.0, 0.0, 0.0, -0.03, 0.0, 12.09, -2.0, -2.0, 0.0, -3.78, 0.0, 78.0, 78.0, 0.0, 0.0, 5.49, USD, 0.16561105645196544, 0.0002979032751760023, None, 0.155, None
MNS.to, 0.13, 0.0, 0.0, 10025.75, 8.85, 0.0, 40.0, 54.0, 0.0, 12.9, 2523.0, 0.0, 0.0, 1.6, 10.45, 31.38, CAD, 11.698214351305257, 0.010437754165026882, None, 11.0, None
MNT.to, 0.13, 0.0, 0.0, 10025.75, 8.85, 0.0, 40.0, 54.0, 0.0, 12.9, 2523.0, 0.0, 0.0, 1.6, 10.45, 31.38, CAD, 16.5133133062224, 0.013577156849884123, None, 16.36, None
MNW.to, 1.31, 0.0, 0.0, -0.29, 35.28, 1722.0, -34.0, 53.0, 10.83, -9.27, 1236.0, 120.0, 120.0, 0.44, 35.72, 73.07, USD, 15.305689208098295, -0.024296580523853247, None, 14.35, None
MOGO.to, 69.54, 0.0, 0.0, -0.96, 89.17, 90.3, -20.0, 0.0, 0.0, 0.0, 56.0, 21.0, 21.0, 0.0, 89.17, 98.72, CAD, 4.312391807687263, -0.004968352354715994, None, 4.3, None
MOZ.to, 0.0, 0.0, 0.0, -0.03, 0.0, 123.84, -5.0, -2.0, 0.0, -6.33, 0.0, 144.0, 144.0, 0.0, 0.0, 5.7, CAD, 0.8880378678560498, 0.0005872141326686781, None, 0.86, None
MPC.to, 0.6, 0.1, 0.024813895781637715, 0.81, 32.35, 237.77, 47.0, 20.0, 0.0, 16.61, 31.0, 59.0, 59.0, 6.96, 39.31, 45.65, CAD, 3.9800508548690336, -0.005451746906292361, None, 4.03, None
MPVD.to, 0.86, 0.0, 0.0, 0.05, 42.74, 443.76, 6.0, 63.0, 0.0, 1.37, 308.0, 172.0, 172.0, 0.0, 42.74, 50.31, CAD, 2.7924850452577727, 0.004692050373868554, None, 2.58, None
MRC.to, 1.33, 0.6, 0.003543586109142452, 28.78, 43.68, 2031.84, 335.0, 467.0, 0.0, 10.71, 1147.0, 12.0, 12.0, 9.49, 53.17, 66.82, CAD, 168.15499035812664, 0.005150137741046791, None, 169.32, None
MRD.to, 0.62, 0.52, 0.0363890832750175, 1.79, 32.43, 471.57, 60.0, 101.0, 0.0, 5.99, 260.0, 33.0, 33.0, 0.0, 32.43, 48.09, CAD, 14.85443191656829, -0.001888823297914204, None, 14.29, None
MRE.to, 0.6, 0.14, 0.010035842293906812, 2.07, 23.99, 1213.6499999999999, 180.0, 272.0, 0.74, 17.99, 3603.0, 87.0, 87.0, 0.65, 24.639999999999997, 59.99, CAD, 13.627516747562202, 0.018701801565437933, None, 13.95, None
MRU.to, 0.53, 0.69, 0.0171898355754858, 7.36, 26.64, 9352.62, 1722.0, 754.0, 0.0, 41.78, 13876.0, 233.0, 233.0, 0.08, 26.72, 50.13, CAD, 43.16303587826316, -0.01361990030171848, None, 40.14, None
MSI.to, 0.78, 0.78, 0.028750460744563215, 0.75, 34.55, 1519.28, 42.0, 73.0, 0.0, 11.49, 654.0, 56.0, 56.0, 0.53, 35.08, 55.96, CAD, 28.19268536009447, -0.026835301062573785, None, 27.13, None
MSV.to, 0.0, 0.0, 0.0, -0.08, 0.0, 32.940000000000005, -4.0, -4.0, 0.0, -4.36, 0.0, 61.0, 61.0, 0.0, 0.0, 0.76, CAD, 0.545431042021951, 0.0012744545017272287, None, 0.54, None
MTL.to, 0.48, 0.46, 0.030913978494623656, 0.45, 27.98, 1547.52, 47.0, 84.0, 0.0, 4.77, 1168.0, 104.0, 104.0, 0.12, 28.1, 41.49, CAD, 16.04241317941318, -0.010869167869167872, None, 14.88, None
MTY.to, 0.49, 0.53, 0.008307210031347963, 4.2, 24.15, 1403.6, 95.0, 85.0, 0.0, 20.58, 296.0, 22.0, 22.0, 0.36, 24.509999999999998, 50.55, CAD, 58.3269622633259, -0.08785456294547205, None, 63.8, None
MUX.to, 0.0, 0.01, 0.003891050583657588, -0.04, 0.0, 848.0999999999999, -16.0, -26.0, 0.0, -3.34, 113.0, 330.0, 330.0, 0.0, 0.0, 12.85, USD, 2.8144195417377227, -0.0009070138615593163, None, 2.57, None
MX.to, 0.99, 1.26, 0.012719563900666263, 4.6, 32.99, 8321.04, 380.0, 593.0, 0.0, 24.79, 3493.0, 84.0, 84.0, 0.98, 33.97, 66.75, USD, 99.45555968778694, -0.17728656696838518, None, 99.06, None
MXG.to, 0.0, 0.0, 0.0, -0.34, 0.0, 129.25, -19.0, -16.0, 0.0, -11.96, 2.0, 55.0, 55.0, 0.0, 0.0, 11.78, CAD, 2.388085727403912, 0.0012161222615768089, None, 2.35, None
MYA.to, 0.0, 0.0, 0.0, -0.17, 0.07, 45.78, -4.0, -3.0, 0.0, -12.64, 0.0, 21.0, 21.0, 0.17, 0.24000000000000002, 14.27, CAD, 2.3926765490401842, 0.0010025799116708198, None, 2.18, None
NA.to, 0.07, 2.4, 0.037082818294190356, 5.81, 0.29, 22263.68, 2101.0, 0.0, 0.0, 18.21, 7026.0, 344.0, 344.0, 0.0, 0.29, 94.6, CAD, 64.83493967816696, -0.02823077091258909, None, 64.72, None
NB.to, 1.29, 0.0, 0.0, -0.04, 36.57, 113.85000000000001, -8.0, -6.0, 0.0, -279.32, 0.0, 207.0, 207.0, 19.91, 56.480000000000004, 71.56, USD, 0.6300398137216321, -6.893611439065985e-05, None, 0.55, None
NCC-A.to, 0.0, 0.5, 0.0350140056022409, 0.98, 0.0, 385.56, 26.0, 48.0, 0.0, 15.75, 170.0, 27.0, 27.0, 28.88, 28.88, 52.31, CAD, 14.497753924526656, -0.01180770912589094, None, 14.28, None
NCD-UN.to, 0.0, 0.5, 0.07042253521126761, 0.1, 0.0, 14.2, 0.0, -1.0, 0.0, 1.17, 0.0, 2.0, 2.0, 0.0, 0.0, 2.83, CAD, 7.119052953780235, -0.0017293279111460888, None, 7.1, None
NCF.to, 0.0, 0.0, 0.0, 0.0, 0.0, 13.92, -2.0, -2.0, 0.0, -5.77, 0.0, 174.0, 174.0, 0.0, 0.0, 0.8, CAD, 0.08509589400498488, 0.00013944641217368493, None, 0.08, None
NCP.to, 0.0, 0.0, 0.0, -0.02, 0.0, 32.620000000000005, -3.0, -4.0, 0.0, -6.29, 0.0, 233.0, 233.0, 0.0, 0.0, 2.54, CAD, 0.15215217106126205, 0.0011610914338187064, None, 0.14, None
NCU.to, 0.49, 0.0, 0.0, -0.18, 31.79, 106.82, -28.0, -9.0, 0.0, -19.66, 0.0, 218.0, 218.0, 0.08, 31.869999999999997, 34.69, USD, 0.4959592680047224, 0.0017975206611570253, None, 0.49, None
NDM.to, 0.0, 0.0, 0.0, -0.01, 0.0, 214.88000000000002, -11.0, -60.0, 0.0, -6.52, 0.0, 316.0, 316.0, 0.0, 0.0, 13.05, CAD, 0.5497702566793474, 0.00483593510866238, None, 0.68, None
NEO.to, 0.0, 0.15, 0.008291873963515755, 0.86, 0.0, 741.6899999999999, 35.0, 42.0, 3.83, 8.06, 456.0, 41.0, 41.0, 0.0, 0.0, 20.61, USD, 18.038845358345355, -0.011006974506974512, None, 18.09, None
NEPT.to, 0.0, 0.0, 0.0, 0.19, 0.0, 397.59999999999997, 15.0, -24.0, 46.73, 20.48, 26.0, 80.0, 80.0, 4.52, 4.52, 14.85, CAD, 4.561412370457827, -0.009053850190213824, None, 4.97, None
NEXA.to, 0.57, 0.0, 0.0, 0.72, 25.9, 1872.64, 97.0, 461.0, 0.0, 4.28, 2641.0, 133.0, 133.0, 0.89, 26.79, 54.79, USD, 13.935482793300977, 0.08359106213651668, None, 14.08, None
NEXT.to, 0.0, 0.0, 0.0, 0.0, 0.0, 33.46, -4.0, -4.0, 0.0, -282.49, 0.0, 478.0, 478.0, 0.0, 0.0, 63.12, USD, 0.081734815689361, 0.0003741965105601469, None, 0.07, None
NFI.to, 0.78, 1.06, 0.020634611641035625, 3.02, 30.11, 3236.31, 191.0, 249.0, 0.0, 25.36, 2448.0, 63.0, 63.0, 0.0, 30.11, 60.17, USD, 48.20392131269404, 0.07848377716559536, None, 51.37, None
NG.to, 0.35, 0.0, 0.0, -0.12, 24.18, 1497.3000000000002, -38.0, -19.0, 0.0, -13.8, 0.0, 322.0, 322.0, 0.0, 24.18, 30.29, USD, 5.376833486378942, 0.004259521623157986, None, 4.65, None
NGD.to, 0.53, 0.0, 0.0, -0.86, 27.27, 762.96, -500.0, 18.0, 0.0, -24.24, 725.0, 578.0, 578.0, 0.0, 27.27, 48.29, USD, 1.44637334382789, 0.016125278761642395, None, 1.32, None
NGQ.to, 0.0, 0.0, 0.0, -0.05, 0.0, 220.0, -10.0, -10.0, 0.0, -76.17, 0.0, 220.0, 220.0, 0.0, 0.0, 13.51, CAD, 0.9664708994708991, 0.0014973544973544979, None, 1.0, None
NHK.to, 0.0, 0.0, 0.0, 0.0, 0.0, 58.589999999999996, -0.0, -2.0, 0.0, -0.47, 0.0, 189.0, 189.0, 0.0, 0.0, 14.23, CAD, 0.307812715903625, 0.002780226507499235, None, 0.31, None
NIF-UN.to, 2.74, 0.0, 0.0, -0.23, 25.68, 54.50000000000001, -12.0, -30.0, 0.0, -24.31, 802.0, 50.0, 50.0, 0.0, 25.68, 62.48, USD, 1.2344466964012428, 0.0008946390310026677, None, 1.09, None
NKO.to, 0.0, 0.0, 0.0, -0.67, 61.28, 6.580000000000001, -63.0, -60.0, 0.0, 0.0, 19.0, 94.0, 94.0, 0.52, 61.800000000000004, 200.75, USD, 0.07378989024443564, 1.3205649569285892e-05, None, 0.07, None
NML.to, 0.0, 0.0, 0.0, -0.21, 0.0, 10.86, -38.0, -1.0, 0.0, -80.74, 0.0, 181.0, 181.0, 0.0, 0.0, 7.21, CAD, 0.061655647382920134, 0.00021920503738685542, None, 0.06, None
NMX.to, 0.0, 0.0, 0.0, -0.01, 0.0, 265.20000000000005, -3.0, -10.0, 0.0, -2.26, 0.0, 390.0, 390.0, 0.0, 0.0, 21.55, CAD, 0.611844396344396, 0.006001202501202503, None, 0.68, None
NOA.to, 0.69, 0.08, 0.007272727272727273, 0.45, 16.04, 330.0, 13.0, 24.0, 0.0, 8.62, 346.0, 30.0, 30.0, 0.0, 16.04, 62.23, CAD, 9.915432594341684, -0.025293935021207734, None, 11.0, None
NPF-UN.to, 0.0, 0.46, 0.019742489270386267, 4.82, 0.0, 23.3, 6.0, 6.0, 0.0, 22.2, 7.0, 1.0, 1.0, 22.21, 22.21, 23.84, CAD, 23.16797651843103, 0.0004268660632296847, None, 23.3, None
NPI.to, 9.39, 1.06, 0.04684047724259832, 1.23, 71.51, 4005.5099999999998, 235.0, 695.0, 0.0, 30.44, 1514.0, 177.0, 177.0, 5.02, 76.53, 89.75, CAD, 23.71322869386506, -0.004697144606235507, None, 22.63, None
NPK.to, 0.0, 0.0, 0.0, -0.06, 0.0, 28.799999999999997, -2.0, -2.0, 0.0, -9.45, 0.0, 40.0, 40.0, 0.0, 0.0, 4.2, CAD, 0.9386841138659322, -0.0015097730552276008, None, 0.72, None
NPS.to, 0.0, 0.0, 0.0, -0.11, 0.0, 1.44, -2.0, -3.0, 7.7, 0.0, 18.0, 24.0, 24.0, 11.28, 11.28, 155.72, USD, 0.0974732935414755, 0.0004396672351217806, None, 0.06, None
NRI.to, 0.0, 0.0, 0.0, 0.04, 0.0, 31.799999999999997, 0.0, 0.0, 0.42, 1.81, 18.0, 12.0, 12.0, 0.0, 0.0, 12.53, CAD, 2.632586383313656, 0.005236521054702872, None, 2.65, None
NSU.to, 0.0, 0.02, 0.003448275862068966, -0.1, 0.0, 1751.6, -29.0, -28.0, 0.0, -3.48, 335.0, 302.0, 302.0, 0.0, 0.0, 15.16, USD, 5.44583941143032, -0.018696685469412753, None, 5.8, None
NTR.to, 0.32, 1.3, 0.01780821917808219, 2.77, 16.12, 17155.0, 1392.0, 1250.0, 0.0, 8.65, 14155.0, 235.0, 235.0, 9.51, 25.630000000000003, 49.65, USD, 74.30778330928334, -0.10640812890812888, None, 73.0, None
NUS.to, 0.0, 0.0, 0.0, -0.01, 0.0, 62.91, -13.0, -9.0, 0.0, -5.48, 0.0, 699.0, 699.0, 1.95, 1.95, 28.12, USD, 0.10600712755258217, 0.0011407145043508674, None, 0.09, None
NVA.to, 0.25, 0.0, 0.0, 0.33, 17.2, 1256.5, 59.0, 110.0, 0.0, 6.84, 476.0, 175.0, 175.0, 0.0, 17.2, 32.23, CAD, 8.504223380996109, -0.0032266605448423636, None, 7.18, None
NVCN.to, 0.0, 0.0, 0.0, -0.19, 86.28, 27.84, -115.0, -79.0, 479.21, 0.0, 3.0, 696.0, 696.0, 15.0, 101.28, 117.41, USD, 0.006871070007433547, 0.001021229612138703, None, 0.04, None
NWC.to, 0.96, 1.28, 0.04379062606910708, 1.45, 37.43, 1432.27, 71.0, 117.0, 0.0, 19.13, 1922.0, 49.0, 49.0, 0.09, 37.52, 61.0, CAD, 29.873095413004513, -0.018927893655166374, None, 29.23, None
NXE.to, 0.97, 0.0, 0.0, -0.12, 48.58, 949.76, -28.0, -23.0, 0.0, -22.14, 0.0, 371.0, 371.0, 0.0, 48.58, 50.0, CAD, 2.514498688180506, 0.000602059556605011, None, 2.56, None
NXJ.to, 0.0, 0.0, 0.0, -0.23, 0.0, 35.07, -5.0, -4.0, 35.76, -28.42, 23.0, 21.0, 21.0, 0.0, 0.0, 37.94, CAD, 1.6923227731864094, 0.0071168175259084384, None, 1.67, None
OBE.to, 0.19, 0.0, 0.0, -0.53, 13.39, 611.05, -263.0, -147.0, 0.0, -12.31, 442.0, 505.0, 505.0, 0.59, 13.98, 30.68, CAD, 1.3923847566574832, -0.00027692509510691374, None, 1.21, None
OGC.to, 0.14, 0.02, 0.005555555555555556, 0.31, 9.61, 2253.6, 199.0, 223.0, 0.0, 13.57, 793.0, 626.0, 626.0, 0.0, 9.61, 25.45, USD, 3.8411741877650982, -0.0038279986007258727, None, 3.6, None
OGD.to, 0.24, 0.0, 0.0, 0.12, 15.59, 72.89, 4.0, 6.0, 0.0, 5.85, 173.0, 37.0, 37.0, 0.66, 16.25, 36.0, CAD, 1.9864455157636975, 0.003729349774804322, None, 1.97, None
OLY.to, 0.0, 2.1, 0.04565217391304348, 3.33, 0.0, 92.0, 8.0, 11.0, 0.0, 67.88, 50.0, 2.0, 2.0, 23.33, 23.33, 64.24, CAD, 44.94003229262322, -0.09483617560890287, None, 46.0, None
OMI.to, 0.43, 0.0, 0.0, -0.32, 0.82, 13.799999999999999, -30.0, -8.0, 0.0, -169.82, 37.0, 115.0, 115.0, 6.71, 7.53, 98.09, USD, 0.03434076697713068, 0.0006359482268573179, None, 0.12, None
ONC.to, 0.0, 0.0, 0.0, -1.12, 0.0, 97.2, -17.0, -16.0, 0.0, -131.82, 0.0, 15.0, 15.0, 0.0, 0.0, 47.0, CAD, 6.3067780069089165, 0.009865252962525687, None, 6.48, None
ONEX.to, 9.14, 0.18, 0.0019654946494867876, 1.81, 49.95, 9341.16, 182.0, 915.0, 0.0, 8.19, 25077.0, 102.0, 102.0, 3.74, 53.690000000000005, 94.53, USD, 95.18664593991866, -0.010282697100878922, None, 91.58, None
OPS.to, 0.04, 0.0, 0.0, -0.04, 3.04, 73.03999999999999, -4.0, -4.0, 15.04, -22.43, 23.0, 88.0, 88.0, 2.07, 5.109999999999999, 20.93, CAD, 0.8819045869954969, 0.0006421793694520965, None, 0.83, None
OPT.to, 0.0, 0.0, 0.0, -17.13, 0.0, 244.5, -89.0, -35.0, 47.03, 0.0, 128.0, 5.0, 5.0, 0.0, 0.0, 110.53, USD, 45.47934741352922, 0.05206646552101098, None, 48.9, None
OR.to, 0.22, 0.2, 0.020682523267838676, -0.45, 17.05, 1479.51, -55.0, 25.0, 3.95, -3.53, 441.0, 153.0, 153.0, 0.0, 17.05, 23.37, CAD, 11.16140299094845, 0.015275875639512002, None, 9.67, None
ORA.to, 0.14, 0.0, 0.0, 0.46, 7.43, 68.25, 17.0, 6.0, 0.0, 16.7, 169.0, 39.0, 39.0, 5.22, 12.649999999999999, 47.44, USD, 1.88915787747606, 0.0041742752197297655, None, 1.75, None
ORL.to, 0.0, 0.0, 0.0, 0.09, 0.0, 756.15, 20.0, -14.0, 0.0, 9.47, 17.0, 213.0, 213.0, 0.21, 0.21, 9.04, USD, 4.040589662862389, 0.014552800734618909, None, 3.55, None
ORV.to, 0.08, 0.0, 0.0, -0.08, 3.61, 21.92, -12.0, -6.0, 0.0, -13.7, 156.0, 137.0, 137.0, 9.34, 12.95, 50.83, USD, 0.15356447592811204, 0.0005980585071494162, None, 0.16, None
OSB.to, 0.46, 1.8, 0.03442999234889059, 6.43, 24.4, 4496.08, 559.0, 721.0, 0.0, 56.18, 2457.0, 86.0, 86.0, 0.0, 24.4, 46.4, USD, 54.59492826533733, -0.045828567055839785, None, 52.28, None
OSK.to, 0.0, 0.0, 0.0, -0.17, 0.0, 497.41999999999996, -35.0, 1.0, 0.0, -8.19, 0.0, 209.0, 209.0, 0.0, 0.0, 8.84, CAD, 1.8927868511959418, 0.005802024574751848, None, 2.38, None
OSP.to, 0.0, 0.3, 0.06066734074823053, 1.9, 0.0, 14.835, 7.0, 7.0, 0.0, 36.61, 8.0, 3.0, 3.0, 0.0, 0.0, 64.61, CAD, 6.376795301499846, -0.00033636144999781405, None, 4.945, None
OTEX.to, 0.7, 0.55, 0.010910533624280898, 0.91, 33.62, 13459.47, 242.0, 535.0, 11.49, 6.68, 2815.0, 267.0, 267.0, 0.13, 33.75, 52.14, USD, 50.717496611133, -0.05147444138353232, None, 50.41, None
OXC.to, 0.15, 0.0, 0.0, -0.11, 10.78, 103.04, -42.0, -3.0, 0.0, -7.39, 54.0, 448.0, 448.0, 0.0, 10.78, 26.53, USD, 0.21152823691460065, -1.1117670208579239e-05, None, 0.23, None
PAAS.to, 0.0, 0.12, 0.006362672322375398, 0.97, 0.0, 2885.58, 150.0, 155.0, 0.0, 9.83, 840.0, 153.0, 153.0, 0.0, 0.0, 21.44, USD, 21.738987078577978, -0.0037375705102977805, None, 18.86, None
PAR-UN.to, 1.04, 0.25, 0.08389261744966443, 0.08, 39.3, 137.08, 3.0, 25.0, 0.0, 2.02, 51.0, 46.0, 46.0, 2.05, 41.349999999999994, 62.16, CAD, 3.0092852660807203, -2.703441339804961e-05, None, 2.98, None
PATH.to, 0.0, 0.0, 0.0, -0.53, 0.0, 15.96, -3.0, -3.0, 45.64, -38.21, 12.0, 6.0, 6.0, 0.0, 0.0, 40.9, USD, 2.641567077703442, 0.010748021338930427, None, 2.66, None
