symbol, Debt/Equity,Dividends $,Dividends %,EPS,Long-Term Debt,Market Capitalization,Net Income Mil,Operating Income Mil,R&D,ROE %,Revenue Mil,Share Outstanding,Shares Mil,Short-Term Debt,Total Debt,Total Liabilities,currency,cust. regression origin,cust. regression slope,key_data,latest_price,price_data
DEE.to, 0.82, 0.0, 0.0, -0.1, 37.86, 141.36, -16.0, 19.0, 0.0, -8.25, 134.0, 186.0, 186.0, 0.0, 37.86, 53.99, CAD, 0.8580651469706057, 0.000714697060587882, None, 0.76, None
DF.to, 0.0, 0.8, 0.12364760432766617, 0.07, 0.0, 103.52, 10.0, 10.0, 0.0, 1.37, 12.0, 16.0, 16.0, 0.0, 0.0, 68.51, CAD, 6.008549670065986, -0.002732993401319737, None, 6.47, None
DGC.to, 0.13, 0.0, 0.0, 0.44, 10.07, 1899.04, 76.0, 164.0, 0.0, 3.94, 757.0, 176.0, 176.0, 0.0, 10.07, 19.88, USD, 11.295882483503298, 0.011548350329934011, None, 10.79, None
DHX.to, 2.18, 0.08, 0.03375527426160337, -0.08, 51.71, 317.58000000000004, -11.0, 60.0, 2.16, -3.15, 425.0, 134.0, 134.0, 1.84, 53.550000000000004, 76.23, CAD, 2.3568594481103773, 0.015444811037792446, None, 2.37, None
DIAM.to, 0.0, 0.0, 0.0, -0.03, 0.0, 76.05499999999999, -4.0, -4.0, 0.0, -5.77, 0.0, 371.0, 371.0, 0.0, 0.0, 2.35, CAD, 0.2018234253149369, -0.00010746850629874022, None, 0.205, None
DII-A.to, 0.42, 1.2, 0.0487012987012987, -0.09, 20.0, 813.12, -3.0, 102.0, 1.33, -0.27, 2585.0, 33.0, 33.0, 3.69, 23.69, 51.98, USD, 22.59035266946611, 0.04956694661067787, None, 24.64, None
DIR-UN.to, 0.89, 0.7, 0.06776379477250725, 1.04, 37.5, 929.7, 90.0, 114.0, 0.0, 12.02, 183.0, 90.0, 90.0, 8.98, 46.480000000000004, 57.91, CAD, 10.529343371325735, -0.002862867426514698, None, 10.33, None
DIV.to, 0.54, 0.22, 0.06769230769230769, 0.11, 34.48, 347.75, 12.0, 19.0, 0.0, 5.86, 23.0, 107.0, 107.0, 0.0, 34.48, 36.63, CAD, 3.1221089382123566, 0.0018938212357528478, None, 3.25, None
DML.to, 0.0, 0.0, 0.0, -0.04, 0.0, 363.35, -20.0, -24.0, 0.0, -8.86, 14.0, 559.0, 559.0, 0.0, 0.0, 29.46, CAD, 0.6660168566286746, -0.0006143371325734857, None, 0.65, None
DNA.to, 0.0, 0.0, 0.0, -0.02, 0.0, 506.05, -9.0, -10.0, 0.0, -3.87, 0.0, 349.0, 349.0, 0.0, 0.0, 2.55, CAD, 1.503165446910618, -0.006055308938212358, None, 1.45, None
DNG.to, 0.0, 0.0, 0.0, 0.12, 0.0, 62.0, 5.0, 9.0, 0.0, 8.7, 104.0, 40.0, 40.0, 0.0, 0.0, 13.31, USD, 1.598392801439712, 0.0034801439712057562, None, 1.55, None
DNT.to, 0.0, 0.0, 0.0, -0.01, 0.0, 13.84, -2.0, -0.0, 0.0, -3.66, 0.0, 173.0, 173.0, 0.0, 0.0, 2.29, USD, 0.08115104979004194, 0.00010497900419916013, None, 0.08, None
DOL.to, 0.0, 0.15, 0.003092783505154639, 1.55, 66.69, 16441.5, 526.0, 768.0, 0.0, 0.0, 3317.0, 339.0, 339.0, 20.18, 86.87, 107.14, CAD, 48.470273131373744, 0.025113137372525525, None, 48.5, None
DOO.to, 0.0, 0.33, 0.005115485971167261, 2.72, 39.31, 6773.55, 293.0, 444.0, 4.39, 0.0, 4646.0, 105.0, 105.0, 0.93, 40.24, 114.07, CAD, 67.1850521895621, -0.17498104379124177, None, 64.51, None
DPM.to, 0.06, 0.0, 0.0, 0.12, 4.56, 520.89, 20.0, 61.0, 0.0, 3.27, 377.0, 179.0, 179.0, 0.0, 4.56, 27.24, USD, 3.1043205158968203, 0.0025515896820635857, None, 2.91, None
DR.to, 0.58, 0.88, 0.05562579013906448, 0.52, 19.38, 601.16, 18.0, 69.0, 0.0, 12.16, 404.0, 38.0, 38.0, 20.86, 40.239999999999995, 66.64, USD, 15.091157108578278, -0.014589142171565688, None, 15.82, None
DRA-UN.to, 0.38, 0.37, 0.05401459854014599, 0.3, 26.44, 493.2, 22.0, 20.0, 0.0, 3.6, 56.0, 72.0, 72.0, 0.55, 26.990000000000002, 30.96, CAD, 7.064501139772046, -0.00828602279544091, None, 6.85, None
DRG-UN.to, 0.82, 0.73, 0.04939106901217862, 2.93, 41.86, 2616.06, 498.0, 193.0, 0.0, 24.33, 335.0, 177.0, 177.0, 0.91, 42.769999999999996, 49.14, CAD, 14.510774925015001, -0.005307498500299934, None, 14.78, None
DRM.to, 0.9, 0.0, 0.0, 1.76, 33.9, 909.06, 190.0, 82.0, 0.0, 20.34, 375.0, 109.0, 109.0, 0.0, 33.9, 62.4, CAD, 9.15742729454109, 0.007029454109178161, None, 8.34, None
DRT.to, 0.03, 0.0, 0.0, 0.01, 2.52, 558.45, 1.0, 5.0, 0.0, 0.68, 320.0, 85.0, 85.0, 2.23, 4.75, 22.57, CAD, 6.807568926214756, -0.012107378524295137, None, 6.57, None
DRX.to, 0.28, 0.02, 0.013793103448275864, -0.26, 15.39, 47.85, -8.0, -0.0, 0.0, -8.33, 160.0, 33.0, 33.0, 9.67, 25.060000000000002, 44.25, CAD, 1.4850540491901616, 0.0039049190161967594, None, 1.45, None
DS.to, 0.0, 0.79, 0.09887359198998749, 0.22, 0.0, 79.9, 2.0, 0.0, 0.0, 2.52, 3.0, 10.0, 10.0, 0.0, 0.0, 1.19, CAD, 8.014679364127176, 0.003836412717456509, None, 7.99, None
DSG.to, 0.1, 0.0, 0.0, 0.35, 7.82, 3319.47, 27.0, 41.0, 17.77, 5.69, 250.0, 77.0, 77.0, 0.0, 7.82, 22.2, USD, 45.20269394121177, -0.09220587882423513, None, 43.11, None
DW.to, 0.0, 0.0, 0.0, -0.72, 0.0, 1.7999999999999998, -17.0, -11.0, 5.22, 0.0, 18.0, 24.0, 24.0, 220.5, 220.5, 682.25, CAD, 0.08896274745050987, 0.00037474505098980196, None, 0.075, None
DXI.to, 5.82, 0.0, 0.0, -0.03, 18.07, 3.64, -4.0, -3.0, 0.0, -395.95, 2.0, 91.0, 91.0, 8.12, 26.189999999999998, 96.9, CAD, 0.06042069586082789, 0.00016958608278344335, None, 0.04, None
E.to, 0.13, 0.0, 0.0, 0.01, 10.0, 22.0, 1.0, -1.0, 0.0, 1.09, 36.0, 55.0, 55.0, 0.14, 10.14, 20.58, CAD, 0.4645911217756447, 0.0007121775644871027, None, 0.4, None
ECA.to, 0.61, 0.06, 0.003676470588235294, 0.07, 24.44, 15814.08, 65.0, 479.0, 0.0, 0.98, 4367.0, 969.0, 969.0, 3.31, 27.75, 57.05, USD, 17.80218542291542, -0.026357708458308336, None, 16.32, None
ECF-UN.to, 0.0, 0.6, 0.06024096385542168, 0.56, 0.0, 89.64000000000001, 4.0, -2.0, 0.0, 5.61, 0.0, 9.0, 9.0, 77.62, 77.62, 78.77, CAD, 9.80288716256749, 0.000616256748650271, None, 9.96, None
ECI.to, 1.83, 0.97, 0.033680555555555554, 0.65, 51.71, 3110.4, 69.0, 136.0, 0.0, 11.57, 1312.0, 108.0, 108.0, 0.0, 51.71, 71.19, CAD, 23.61905938812237, -0.08786118776244749, None, 28.8, None
ECN.to, 0.68, 0.03, 0.007792207792207791, 0.19, 36.87, 1443.75, 86.0, 0.0, 0.0, 5.54, 107.0, 375.0, 375.0, 0.0, 36.87, 45.77, USD, 3.6555352129574086, -0.0016787042591481706, None, 3.85, None
ECO.to, 0.0, 0.0, 0.0, -0.08, 0.0, 109.80000000000001, -5.0, -5.0, 16.36, -7.97, 21.0, 60.0, 60.0, 0.0, 0.0, 3.66, USD, 1.7302935812837443, 0.0007581283743251358, None, 1.83, None
ECS.to, 0.0, 0.0, 0.0, -0.02, 0.0, 103.75, -3.0, -3.0, 0.0, -4.88, 0.0, 125.0, 125.0, 0.0, 0.0, 11.32, CAD, 0.7546401319736058, 0.00831319736052789, None, 0.83, None
EDR.to, 0.0, 0.0, 0.0, 0.0, 0.0, 373.76, 0.0, 2.0, 0.0, 0.24, 161.0, 128.0, 128.0, 0.0, 0.0, 17.57, USD, 3.7366773845230954, -0.0006615476904619081, None, 2.92, None
EDT.to, 0.0, 0.0, 0.0, -0.02, 0.0, 67.52, -4.0, -3.0, 7.84, -74.36, 3.0, 211.0, 211.0, 0.0, 0.0, 8.49, CAD, 0.35980158968206366, -0.0005910317936412721, None, 0.32, None
EDV.to, 0.47, 0.0, 0.0, -1.67, 22.65, 2076.54, -164.0, 125.0, 0.0, -17.11, 836.0, 106.0, 106.0, 0.0, 22.65, 45.39, USD, 22.556088182363517, 0.0028182363527294464, None, 19.59, None
EFH.to, 0.0, 0.0, 0.0, 0.67, 0.0, 154.92000000000002, 8.0, 0.0, 0.0, 5.48, 281.0, 12.0, 12.0, 0.0, 0.0, 75.91, CAD, 12.130816736652669, -0.0012263347330533911, None, 12.91, None
EFL.to, 0.0, 0.0, 0.0, -0.33, 58.61, 21.16, -30.0, -21.0, 52.33, 0.0, 12.0, 92.0, 92.0, 85.88, 144.49, 188.36, USD, 0.2524251949610077, -0.00048050389922015604, None, 0.23, None
EFN.to, 4.35, 0.3, 0.04322766570605187, 0.32, 75.22, 2651.08, 167.0, 0.0, 0.0, 3.83, 1692.0, 382.0, 382.0, 0.0, 75.22, 79.01, CAD, 6.834291721655669, -0.02292783443311337, None, 6.94, None
EFR.to, 0.15, 0.0, 0.0, -0.22, 10.66, 320.24999999999994, -16.0, -12.0, 18.36, -12.07, 38.0, 75.0, 75.0, 1.77, 12.43, 27.23, USD, 3.872556088782245, -0.019391121775644872, None, 4.27, None
EFX.to, 0.41, 0.37, 0.023110555902560895, 0.93, 22.7, 1424.89, 83.0, 107.0, 0.0, 7.17, 1556.0, 89.0, 89.0, 0.0, 22.7, 44.32, CAD, 14.582370905818834, 0.007190581883623276, None, 16.01, None
EGL.to, 0.57, 0.0, 0.0, -0.86, 29.48, 11.88, -37.0, 29.0, 0.0, -36.95, 63.0, 44.0, 44.0, 0.0, 29.48, 48.91, CAD, 0.32594205158968215, 0.0012051589682063584, None, 0.27, None
EIF.to, 1.52, 2.13, 0.06450635978195032, 2.14, 46.74, 1221.74, 69.0, 137.0, 0.0, 11.86, 1097.0, 37.0, 37.0, 3.34, 50.08, 69.15, CAD, 33.51212135572886, -0.019764427114577078, None, 33.02, None
ELD.to, 0.16, 0.0, 0.0, -0.05, 11.94, 1000.44, -41.0, 9.0, 0.0, -1.14, 482.0, 794.0, 794.0, 0.0, 11.94, 27.19, USD, 1.4430499700059987, -0.002102999400119976, None, 1.26, None
ELF.to, 0.09, 5.0, 0.006097560975609756, 109.38, 2.28, 3280.0, 480.0, 0.0, 0.0, 8.47, 1872.0, 4.0, 4.0, 0.0, 2.28, 73.32, CAD, 828.6063056388722, -0.34413611277744444, None, 820.0, None
ELR.to, 0.0, 0.0, 0.0, -0.07, 0.0, 22.32, -6.0, -10.0, 0.0, -3.38, 0.0, 93.0, 93.0, 0.0, 0.0, 18.96, USD, 0.2641400719856027, 0.0013071985602879424, None, 0.24, None
EMA.to, 1.95, 2.22, 0.05319913731128685, 0.85, 44.81, 9347.519999999999, 242.0, 1234.0, 0.0, 3.28, 6130.0, 224.0, 224.0, 7.18, 51.99, 73.67, CAD, 42.202793821235744, -0.01891787642471504, None, 41.73, None
EMP-A.to, 0.31, 0.42, 0.016594231529039907, 0.59, 13.26, 6884.32, 160.0, 272.0, 0.0, 4.34, 24275.0, 272.0, 272.0, 6.14, 19.4, 56.92, CAD, 26.05716010797841, -0.017289202159568084, None, 25.31, None
ENB.to, 1.1, 2.56, 0.054168429961912824, 1.45, 37.62, 79018.72, 2832.0, 6615.0, 0.0, 4.7, 45587.0, 1672.0, 1672.0, 3.64, 41.26, 61.01, CAD, 47.14867918416318, -0.08868158368326332, None, 47.26, None
ENF.to, 0.0, 2.1, 0.06187389510901592, 1.94, 0.0, 25964.1, 233.0, 357.0, 0.0, 5.25, 357.0, 765.0, 765.0, 0.0, 0.0, 1.18, CAD, 33.24274631073786, -0.06766892621475705, None, 33.94, None
ENGH.to, 0.01, 0.64, 0.008325744763887082, 1.92, 0.37, 2075.4900000000002, 52.0, 94.0, 13.92, 16.95, 337.0, 27.0, 27.0, 0.11, 0.48, 32.81, CAD, 80.89814589082185, -0.17061091781643675, None, 76.87, None
ENT.to, 4.18, 0.0, 0.0, -0.15, 67.71, 18.150000000000002, -16.0, -10.0, 0.0, -36.87, 159.0, 110.0, 110.0, 2.1, 69.80999999999999, 83.78, CAD, 0.18319487102579488, 0.00013710257948410318, None, 0.165, None
EOX.to, 0.0, 0.0, 0.0, -0.05, 0.0, 26.240000000000002, -6.0, -2.0, 0.0, -158.72, 0.0, 164.0, 164.0, 42.69, 42.69, 82.85, CAD, 0.15276622675464901, 0.0007226754649070185, None, 0.16, None
EPS.to, 0.0, 0.0, 0.0, 0.23, 0.0, 143.0, 12.0, 6.0, 0.0, 14.41, 25.0, 55.0, 55.0, 0.79, 0.79, 24.38, USD, 2.747706178764249, -0.001982123575284942, None, 2.6, None
EQB.to, 0.22, 1.02, 0.01618020304568528, 9.1, 1.14, 1071.68, 156.0, 0.0, 0.0, 14.21, 351.0, 17.0, 17.0, 0.0, 1.14, 94.47, CAD, 63.21468122375526, -0.10027762447510499, None, 63.04, None
ER.to, 0.0, 0.0, 0.0, -0.01, 0.0, 37.83, -2.0, -3.0, 0.0, -2.79, 0.0, 194.0, 194.0, 0.0, 0.0, 9.89, CAD, 0.1928309538092382, 0.0006953809238152368, None, 0.195, None
ERD.to, 0.0, 0.0, 0.0, -0.02, 0.0, 57.330000000000005, -4.0, -4.0, 0.0, -19.91, 0.0, 147.0, 147.0, 0.0, 0.0, 2.6, CAD, 0.36956340731853626, 0.00014073185362927431, None, 0.39, None
ERF.to, 0.36, 0.12, 0.007402837754472547, 0.3, 20.73, 4036.2900000000004, 73.0, 327.0, 0.0, 4.42, 1096.0, 249.0, 249.0, 1.99, 22.72, 42.24, CAD, 17.387905458908236, -0.02865410917816436, None, 16.21, None
ERM.to, 0.0, 0.75, 0.07731958762886598, 0.79, 0.0, 29.099999999999998, 2.0, 3.0, 0.0, 9.22, 3.0, 3.0, 3.0, 32.06, 32.06, 32.65, CAD, 9.384033593281345, 0.002559328134373126, None, 9.7, None
ERO.to, 1.38, 0.0, 0.0, 0.41, 37.54, 700.4, 17.0, 1.0, 0.0, 26.62, 146.0, 85.0, 85.0, 4.87, 42.41, 72.75, USD, 9.138882243551286, -0.007675644871025796, None, 8.24, None
ESI.to, 0.11, 0.48, 0.0732824427480916, -0.33, 6.04, 1034.8999999999999, -53.0, -161.0, 0.0, -3.2, 1039.0, 158.0, 158.0, 21.35, 27.39, 43.46, CAD, 5.851581763647271, 0.001776364727054588, None, 6.55, None
ESM.to, 0.0, 0.0, 0.0, -0.17, 0.0, 41.58, -9.0, -9.0, 0.0, -291.9, 0.0, 54.0, 54.0, 0.0, 0.0, 49.69, USD, 0.7011571685662866, 0.009116856628674263, None, 0.77, None
ESN.to, 0.14, 0.0, 0.0, 0.01, 8.76, 73.84, 1.0, 4.0, 0.0, 0.71, 190.0, 142.0, 142.0, 0.0, 8.76, 26.31, CAD, 0.5406619076184762, 0.00039076184763047383, None, 0.52, None
ESP.to, 0.0, 0.0, 0.0, -0.2, 0.0, 51.48, -7.0, -6.0, 52.7, -15.72, 30.0, 36.0, 36.0, 0.0, 0.0, 13.44, CAD, 1.3918470905818825, 0.005009058188362325, None, 1.43, None
ET.to, 0.0, 0.72, 0.046153846153846156, 0.7, 0.12, 1185.6, 53.0, 75.0, 20.06, 16.41, 403.0, 76.0, 76.0, 0.09, 0.21, 21.44, CAD, 15.711243611277748, 0.0192611277744451, None, 15.6, None
ETG.to, 0.0, 0.0, 0.0, -0.02, 94.96, 84.28, -3.0, -3.0, 0.0, 0.0, 0.0, 172.0, 172.0, 0.0, 94.96, 396.58, USD, 0.5731469706058789, -0.0011029394121175762, None, 0.49, None
ETX.to, 30.69, 0.0, 0.0, 0.08, 68.31, 90.18, 27.0, -4.0, 0.0, 0.0, 19.0, 334.0, 334.0, 17.28, 85.59, 97.77, USD, 0.2903812237552487, -0.0005776244751049793, None, 0.27, None
EXE.to, 3.52, 0.48, 0.05600933488914819, 0.41, 49.94, 848.4300000000001, 37.0, 64.0, 0.0, 27.86, 1106.0, 99.0, 99.0, 6.88, 56.82, 85.84, CAD, 7.144367606478706, 0.012360647870425914, None, 8.57, None
EXF.to, 0.04, 0.0, 0.0, -0.12, 2.26, 272.25, -7.0, -1.0, 19.76, -3.9, 262.0, 55.0, 55.0, 4.78, 7.04, 37.03, USD, 4.679381583683262, 0.001458368326334735, None, 4.95, None
EXN.to, 0.01, 0.0, 0.0, -0.05, 0.0, 115.32, -4.0, -0.0, 0.0, -11.58, 30.0, 93.0, 93.0, 0.0, 0.0, 18.6, USD, 1.235610857828435, 0.0029857828434313146, None, 1.24, None
FAH-U.to, 0.23, 0.0, 0.0, 0.4, 18.35, 562.53, 18.0, 12.0, 0.0, 3.13, 0.0, 51.0, 51.0, 0.0, 18.35, 18.75, USD, 11.204881763647268, 0.021676364727054594, None, 11.03, None
FAR.to, 2.82, 0.0, 0.0, -0.13, 57.42, 31.849999999999998, -11.0, -3.0, 0.0, -18.34, 155.0, 91.0, 91.0, 4.13, 61.550000000000004, 79.61, USD, 0.41846982603479305, -1.7396520695860754e-05, None, 0.35, None
FC.to, 0.94, 0.94, 0.0717557251908397, 0.94, 47.99, 471.59999999999997, 25.0, 0.0, 0.0, 9.0, 31.0, 36.0, 36.0, 0.0, 47.99, 49.01, CAD, 13.377770725854832, -0.004527414517096579, None, 13.1, None
FCR.to, 0.83, 0.43, 0.020883924235065566, 1.24, 39.2, 5106.32, 306.0, 407.0, 0.0, 6.59, 711.0, 248.0, 248.0, 3.77, 42.970000000000006, 53.17, CAD, 20.40091169766047, 0.0021697660467906396, None, 20.59, None
FCU.to, 0.0, 0.0, 0.0, -0.01, 0.0, 300.7, -6.0, -7.0, 0.0, -1.79, 0.0, 485.0, 485.0, 0.0, 0.0, 0.43, CAD, 0.6608601079784038, 0.00021079784043191312, None, 0.62, None
FEC.to, 0.3, 0.0, 0.0, -3.62, 13.59, 1898.0, -361.0, 136.0, 0.0, -27.67, 1348.0, 100.0, 100.0, 0.0, 13.59, 52.94, USD, 18.476269856028797, 0.006935602879424116, None, 18.98, None
FF.to, 0.0, 0.0, 0.0, -0.01, 0.0, 208.125, -8.0, -8.0, 0.0, -2.86, 0.0, 555.0, 555.0, 0.0, 0.0, 0.22, CAD, 0.41437135572885436, 0.0009855728854229163, None, 0.375, None
FFH.to, 0.54, 10.0, 0.013911495068374998, 74.74, 11.08, 20127.24, 2094.0, 0.0, 0.0, 19.34, 16258.0, 28.0, 28.0, 0.0, 11.08, 77.15, USD, 743.9954146970601, -0.6304302939412122, None, 718.83, None
FFN.to, 0.0, 1.1, 0.12880562060889933, 1.37, 0.0, 0.0, 21.0, 0.0, 0.0, 13.67, 24.0, 0.0, 0.0, 0.0, 0.0, 0.99, CAD, 8.784740251949612, 0.0012251949610077998, None, 8.54, None
FGE.to, 1.75, 0.0, 0.0, -1.83, 54.11, 42.28, -26.0, -20.0, 0.0, -12.73, 325.0, 14.0, 14.0, 2.7, 56.81, 69.16, CAD, 2.9555923815236946, 0.003538152369526094, None, 3.02, None
FIH-U.to, 0.26, 0.0, 0.0, -0.09, 20.86, 2479.4, -6.0, 26.0, 0.0, -0.29, 64.0, 154.0, 154.0, 0.0, 20.86, 21.2, USD, 16.19265863827234, 0.014913827234553072, None, 16.1, None
FM.to, 0.69, 0.01, 0.0005865102639296188, 0.02, 29.66, 11730.4, 15.0, 547.0, 0.0, 0.16, 3696.0, 688.0, 688.0, 4.46, 34.12, 56.88, USD, 19.19446736652669, 3.6652669466108906e-05, None, 17.05, None
FN.to, 65.08, 1.85, 0.06220578345662408, 3.06, 86.37, 1784.3999999999999, 186.0, 0.0, 0.0, 38.71, 417.0, 60.0, 60.0, 0.0, 86.37, 98.4, CAD, 29.856484223155377, -0.03877768446310737, None, 29.74, None
FNV.to, 0.0, 0.93, 0.010631001371742112, 1.19, 0.0, 16271.28, 221.0, 266.0, 0.0, 4.78, 673.0, 186.0, 186.0, 0.0, 0.0, 1.71, USD, 95.42794499100181, -0.05820089982003599, None, 87.48, None
FOOD.to, 0.09, 0.0, 0.0, -0.2, 4.93, 133.12, -10.0, -9.0, 0.0, -154.89, 57.0, 52.0, 52.0, 2.98, 7.91, 44.08, CAD, 2.6157333533293343, -0.0023646670665866815, None, 2.56, None
FR.to, 0.2, 0.0, 0.0, -0.61, 12.83, 1205.3, -103.0, -26.0, 0.0, -14.92, 273.0, 170.0, 170.0, 0.0, 12.83, 33.92, USD, 9.110359928014397, -0.0034071985602879447, None, 7.09, None
FRII.to, 0.0, 0.0, 0.0, 0.02, 0.0, 148.8, 1.0, 1.0, 0.0, 2.31, 21.0, 32.0, 32.0, 0.0, 0.0, 25.96, USD, 5.983214637072585, 0.008463707258548284, None, 4.65, None
FRU.to, 0.11, 0.51, 0.0425, 0.01, 9.83, 1416.0, 2.0, 22.0, 0.0, 0.22, 152.0, 118.0, 118.0, 0.0, 9.83, 12.91, CAD, 11.95884967006598, 0.012167006598680264, None, 12.0, None
FRX.to, 0.0, 0.0, 0.0, -0.52, 0.0, 214.88, -9.0, -9.0, 0.0, -50.94, 0.0, 17.0, 17.0, 0.0, 0.0, 3.3, USD, 11.65862771445711, 0.05337144571085781, None, 12.64, None
FSV.to, 1.47, 0.52, 0.0046982291290206, 1.63, 32.89, 4095.1600000000003, 59.0, 125.0, 0.0, 29.34, 1805.0, 37.0, 37.0, 0.34, 33.230000000000004, 77.58, USD, 108.21162141571685, -0.22335842831433722, None, 110.68, None
FSY.to, 0.0, 0.0, 0.0, -0.5, 0.0, 34.5, -75.0, -65.0, 0.0, -139.07, 0.0, 150.0, 150.0, 0.0, 0.0, 1.7, CAD, 0.21374811037792418, -0.0012889622075584887, None, 0.23, None
FSZ.to, 0.72, 0.74, 0.05692307692307692, 0.01, 34.72, 1196.0, 1.0, 59.0, 0.0, 0.18, 495.0, 92.0, 92.0, 0.05, 34.769999999999996, 51.91, CAD, 12.518606238752245, -0.013376124775044991, None, 13.0, None
FT.to, 0.1, 0.0, 0.0, 0.0, 8.72, 35.42, 2.0, -2.0, 0.0, 3.45, 0.0, 322.0, 322.0, 0.0, 8.72, 15.8, CAD, 0.10938290341931617, 0.001590341931613677, None, 0.11, None
FTG.to, 0.17, 0.0, 0.0, 0.05, 8.93, 61.199999999999996, 1.0, 4.0, 5.55, 3.64, 98.0, 24.0, 24.0, 8.26, 17.189999999999998, 43.33, CAD, 2.484236592681463, -0.0011407318536292743, None, 2.55, None
FTN.to, 0.23, 40.0, 3.891050583657588, 114.07, 13.25, 2384.96, 26416.0, 28072.0, 0.0, 3.79, 642001.0, 232.0, 232.0, 4.18, 17.43, 42.18, JPY, 10.09808698260348, 0.002298260347930415, None, 10.28, None
FTS.to, 1.54, 1.68, 0.03927068723702665, 2.3, 44.57, 18053.16, 1040.0, 2421.0, 0.0, 6.94, 8156.0, 422.0, 422.0, 2.29, 46.86, 66.91, CAD, 42.172875224955014, 0.002122495500899814, None, 42.78, None
FTT.to, 0.63, 0.77, 0.024862770422989993, 1.6, 24.37, 5233.929999999999, 271.0, 446.0, 0.0, 13.36, 6679.0, 169.0, 169.0, 3.9, 28.27, 61.17, CAD, 33.19080317936413, -0.012782063587282535, None, 30.97, None
FTU.to, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0499999999999998, 4.0, 4.0, 0.0, 0.0, 4.0, 3.0, 3.0, 0.0, 0.0, 100.0, CAD, 0.5148722855428919, 0.003928554289142172, None, 0.35, None
FVI.to, 0.07, 0.0, 0.0, 0.44, 5.49, 947.2, 69.0, 93.0, 0.0, 12.51, 283.0, 160.0, 160.0, 0.0, 5.49, 18.02, USD, 6.936076784643072, 0.0034784643071385695, None, 5.92, None
FVL.to, 0.0, 0.0, 0.0, 0.0, 0.0, 11.13, -0.0, -1.0, 0.0, -0.77, 0.0, 159.0, 159.0, 0.0, 0.0, 2.26, USD, 0.07006724655068984, 0.00022465506898620264, None, 0.07, None
G.to, 0.17, 0.08, 0.005685856432125089, 0.33, 10.12, 12240.9, 289.0, 257.0, 0.0, 2.07, 3358.0, 870.0, 870.0, 1.86, 11.979999999999999, 34.67, USD, 16.42816574685063, 0.02087468506298741, None, 14.07, None
GAF-UN.to, 0.0, 0.0, 0.0, 1.24, 0.0, 35.160000000000004, 3.0, 3.0, 0.0, 11.15, 0.0, 3.0, 3.0, 0.0, 0.0, 9.15, CAD, 11.91323209358128, -0.006690641871625676, None, 11.72, None
GBT.to, 0.0, 0.24, 0.015554115359688918, 1.36, 0.0, 555.48, 49.0, 65.0, 0.0, 24.14, 810.0, 36.0, 36.0, 0.0, 0.0, 40.11, CAD, 15.065185422915418, 0.0036422915416916635, None, 15.43, None
GC.to, 1.29, 0.0, 0.0, 1.77, 45.75, 2772.0, 111.0, 243.0, 0.0, 22.6, 846.0, 63.0, 63.0, 0.0, 45.75, 64.43, CAD, 52.28299706058787, -0.14419394121175766, None, 44.0, None
GCG.to, 0.0, 0.33, 0.014060502769492972, 2.48, 0.0, 680.63, 72.0, 47.0, 0.0, 11.45, 255.0, 29.0, 29.0, 0.27, 0.27, 35.97, CAD, 23.170797720455916, 0.011172045590881842, None, 23.47, None
GCL.to, 1.25, 0.0, 0.0, -0.22, 36.19, 43.86, -22.0, 6.0, 0.0, -21.06, 1267.0, 102.0, 102.0, 1.98, 38.169999999999995, 71.01, CAD, 0.428007918416317, 0.001791841631673665, None, 0.43, None
GCM.to, 0.25, 0.0, 0.0, 0.77, 13.13, 51.36, 43.0, 73.0, 0.0, 19.07, 234.0, 24.0, 24.0, 7.69, 20.82, 47.37, USD, 2.704090281943612, -0.0002718056388722253, None, 2.14, None
GCT.to, 0.71, 0.0, 0.0, 0.0, 27.15, 48.0, -0.0, 3.0, 0.0, -0.45, 186.0, 300.0, 300.0, 2.15, 29.299999999999997, 61.79, CAD, 0.12860761847630475, 0.001261847630473905, None, 0.16, None
GDC.to, 0.1, 0.0, 0.0, 0.31, 7.91, 165.55, 13.0, 32.0, 0.0, 6.48, 130.0, 43.0, 43.0, 0.0, 7.91, 24.46, CAD, 3.9289451709658056, -0.0028829034193161365, None, 3.85, None
GDI.to, 0.53, 0.0, 0.0, 0.57, 24.5, 412.86, 12.0, 24.0, 0.0, 5.17, 1007.0, 21.0, 21.0, 0.95, 25.45, 53.57, CAD, 15.984066496700656, 0.008499670065986807, None, 19.66, None
GDL.to, 0.0, 0.0, 0.0, 0.49, 0.02, 63.0, 4.0, 8.0, 0.0, 3.94, 501.0, 9.0, 9.0, 33.93, 33.95, 55.33, CAD, 7.17988128374325, 0.004028374325134972, None, 7.0, None
GEI.to, 1.51, 1.32, 0.06680161943319837, 0.22, 39.34, 2845.44, 34.0, 36.0, 0.0, 3.58, 6776.0, 144.0, 144.0, 0.0, 39.34, 72.23, CAD, 18.696534853029394, -0.02451469706058788, None, 19.76, None
GEO.to, 0.07, 0.0, 0.0, 0.13, 4.88, 85.95, 6.0, 14.0, 0.0, 9.54, 93.0, 45.0, 45.0, 2.57, 7.449999999999999, 31.26, USD, 2.062106358728254, -0.0010641271745650861, None, 1.91, None
